"Fecha";"Estacion";"Ano";"Mes";"Dia";"X1";"X10";"X14";"X81";"X82";"X83";"X86";"X87";"X88";"X89"
"2021-10-19";4;2021;10;19;4;NA;NA;NA;NA;"18,3";NA;NA;NA;NA
"2021-10-20";4;2021;10;20;4;NA;NA;NA;NA;"17,1";NA;NA;NA;NA
"2021-10-21";4;2021;10;21;3;NA;NA;NA;NA;"17,4";NA;NA;NA;NA
"2021-10-22";4;2021;10;22;3;NA;NA;NA;NA;"15,6";NA;NA;NA;NA
"2021-10-23";4;2021;10;23;4;NA;NA;NA;NA;"13,5";NA;NA;NA;NA
"2021-10-24";4;2021;10;24;4;NA;NA;NA;NA;"11,9";NA;NA;NA;NA
"2021-10-25";4;2021;10;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-26";4;2021;10;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-27";4;2021;10;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-28";4;2021;10;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-29";4;2021;10;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-30";4;2021;10;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-10-31";4;2021;10;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-01";4;2021;11;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-02";4;2021;11;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-03";4;2021;11;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-04";4;2021;11;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-05";4;2021;11;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-06";4;2021;11;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-07";4;2021;11;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-08";4;2021;11;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-09";4;2021;11;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-10";4;2021;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-11";4;2021;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-12";4;2021;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-13";4;2021;11;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-14";4;2021;11;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-15";4;2021;11;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-16";4;2021;11;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-17";4;2021;11;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-18";4;2021;11;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-19";4;2021;11;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-20";4;2021;11;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-21";4;2021;11;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-22";4;2021;11;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-23";4;2021;11;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-24";4;2021;11;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-25";4;2021;11;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-26";4;2021;11;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-27";4;2021;11;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-28";4;2021;11;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-29";4;2021;11;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-11-30";4;2021;11;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-01";4;2021;12;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-02";4;2021;12;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-03";4;2021;12;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-04";4;2021;12;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-05";4;2021;12;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-06";4;2021;12;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-07";4;2021;12;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-08";4;2021;12;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-09";4;2021;12;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-10";4;2021;12;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-11";4;2021;12;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-12";4;2021;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-13";4;2021;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-14";4;2021;12;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-15";4;2021;12;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-16";4;2021;12;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-17";4;2021;12;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-18";4;2021;12;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-19";4;2021;12;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-20";4;2021;12;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-21";4;2021;12;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-22";4;2021;12;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-23";4;2021;12;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-24";4;2021;12;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-25";4;2021;12;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-26";4;2021;12;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-27";4;2021;12;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-28";4;2021;12;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-29";4;2021;12;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-30";4;2021;12;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-12-31";4;2021;12;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-01";8;2021;1;1;2;4;51;NA;NA;"4,4";68;NA;NA;NA
"2021-01-02";8;2021;1;2;3;6;42;NA;NA;"2,6";55;NA;NA;NA
"2021-01-03";8;2021;1;3;2;9;31;NA;NA;"3,2";61;NA;NA;NA
"2021-01-04";8;2021;1;4;2;9;33;NA;NA;"3,3";61;NA;NA;NA
"2021-01-05";8;2021;1;5;3;20;22;NA;NA;"2,2";66;NA;NA;NA
"2021-01-06";8;2021;1;6;3;14;31;NA;NA;"2,5";59;NA;NA;NA
"2021-01-07";8;2021;1;7;2;12;27;NA;NA;"0,9";74;NA;NA;NA
"2021-01-08";8;2021;1;8;2;11;35;NA;NA;"-0,3";84;NA;NA;NA
"2021-01-09";8;2021;1;9;2;5;47;NA;NA;"-0,4";99;NA;NA;NA
"2021-01-10";8;2021;1;10;2;7;49;NA;NA;"2,3";81;NA;NA;NA
"2021-01-11";8;2021;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-12";8;2021;1;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-13";8;2021;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-14";8;2021;1;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-15";8;2021;1;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-16";8;2021;1;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-17";8;2021;1;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-18";8;2021;1;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-19";8;2021;1;19;3;22;20;NA;NA;"4,6";76;NA;NA;NA
"2021-01-20";8;2021;1;20;2;20;17;NA;NA;"4,2";92;NA;NA;NA
"2021-01-21";8;2021;1;21;2;NA;42;NA;NA;"7,9";98;NA;NA;NA
"2021-01-22";8;2021;1;22;2;7;48;NA;NA;"8";80;NA;NA;NA
"2021-01-23";8;2021;1;23;2;6;52;NA;NA;"6,3";92;NA;NA;NA
"2021-01-24";8;2021;1;24;2;9;58;NA;NA;"10,1";67;NA;NA;NA
"2021-01-25";8;2021;1;25;2;5;36;NA;NA;"10,6";92;NA;NA;NA
"2021-01-26";8;2021;1;26;2;8;23;NA;NA;"12,4";90;NA;NA;NA
"2021-01-27";8;2021;1;27;2;16;15;NA;NA;"14,4";84;NA;NA;NA
"2021-01-28";8;2021;1;28;2;12;15;NA;NA;"11";94;NA;NA;NA
"2021-01-29";8;2021;1;29;2;14;17;NA;NA;"10,1";91;NA;NA;NA
"2021-01-30";8;2021;1;30;2;7;46;NA;NA;"10,5";76;NA;NA;NA
"2021-01-31";8;2021;1;31;2;8;59;NA;NA;"10,4";75;NA;NA;NA
"2021-02-01";8;2021;2;1;2;12;44;NA;NA;"11,7";72;NA;NA;NA
"2021-02-02";8;2021;2;2;2;9;33;NA;NA;"10,3";89;NA;NA;NA
"2021-02-03";8;2021;2;3;2;9;24;NA;NA;"10,2";88;NA;NA;NA
"2021-02-04";8;2021;2;4;2;14;30;NA;NA;"11,3";82;NA;NA;NA
"2021-02-05";8;2021;2;5;3;35;30;NA;NA;"12,5";71;NA;NA;NA
"2021-02-06";8;2021;2;6;2;15;36;NA;NA;"9,3";89;NA;NA;NA
"2021-02-07";8;2021;2;7;2;6;52;NA;NA;"7,9";73;NA;NA;NA
"2021-02-08";8;2021;2;8;2;6;49;NA;NA;"7,7";87;NA;NA;NA
"2021-02-09";8;2021;2;9;2;7;51;NA;NA;"7,1";94;NA;NA;NA
"2021-02-10";8;2021;2;10;2;12;52;NA;NA;"9,9";72;NA;NA;NA
"2021-02-11";8;2021;2;11;2;13;26;NA;NA;"10,3";91;NA;NA;NA
"2021-02-12";8;2021;2;12;2;10;39;NA;NA;"11,6";76;NA;NA;NA
"2021-02-13";8;2021;2;13;3;12;44;NA;NA;"11,5";62;NA;NA;NA
"2021-02-14";8;2021;2;14;3;13;37;NA;NA;"11,2";66;NA;NA;NA
"2021-02-15";8;2021;2;15;3;14;46;NA;NA;"11,1";70;NA;NA;NA
"2021-02-16";8;2021;2;16;3;21;32;NA;NA;"10,6";70;NA;NA;NA
"2021-02-17";8;2021;2;17;3;26;24;NA;NA;"11,8";68;NA;NA;NA
"2021-02-18";8;2021;2;18;3;78;20;NA;NA;"11,2";64;NA;NA;NA
"2021-02-19";8;2021;2;19;3;82;22;NA;NA;"12,2";58;NA;NA;NA
"2021-02-20";8;2021;2;20;3;35;47;NA;NA;"12,7";47;NA;NA;NA
"2021-02-21";8;2021;2;21;2;53;58;NA;NA;"9,4";76;NA;NA;NA
"2021-02-22";8;2021;2;22;3;7;48;NA;NA;"8,3";65;NA;NA;NA
"2021-02-23";8;2021;2;23;3;11;33;NA;NA;"9,5";67;NA;NA;NA
"2021-02-24";8;2021;2;24;3;30;34;NA;NA;"10,6";71;NA;NA;NA
"2021-02-25";8;2021;2;25;3;45;32;NA;NA;"10,5";70;NA;NA;NA
"2021-02-26";8;2021;2;26;3;45;33;NA;NA;"12,4";60;NA;NA;NA
"2021-02-27";8;2021;2;27;3;27;44;NA;NA;"13,9";49;NA;NA;NA
"2021-02-28";8;2021;2;28;3;29;60;NA;NA;"10,5";60;NA;NA;NA
"2021-03-01";8;2021;3;1;3;34;35;NA;NA;"8,9";72;NA;NA;NA
"2021-03-02";8;2021;3;2;3;42;46;NA;NA;"11,3";67;NA;NA;NA
"2021-03-03";8;2021;3;3;3;82;30;NA;NA;"11,9";70;NA;NA;NA
"2021-03-04";8;2021;3;4;3;78;14;NA;NA;"10,4";79;NA;NA;NA
"2021-03-05";8;2021;3;5;3;59;35;NA;NA;"11,3";67;NA;NA;NA
"2021-03-06";8;2021;3;6;3;38;51;NA;NA;"12,2";60;NA;NA;NA
"2021-03-07";8;2021;3;7;3;22;53;NA;NA;"10,8";69;NA;NA;NA
"2021-03-08";8;2021;3;8;3;20;22;NA;NA;"8,8";80;NA;NA;NA
"2021-03-09";8;2021;3;9;3;14;39;NA;NA;"9,3";58;NA;NA;NA
"2021-03-10";8;2021;3;10;3;18;32;NA;NA;"9,8";52;NA;NA;NA
"2021-03-11";8;2021;3;11;3;19;23;NA;NA;"12,6";63;NA;NA;NA
"2021-03-12";8;2021;3;12;3;13;26;NA;NA;"11,8";62;NA;NA;NA
"2021-03-13";8;2021;3;13;3;14;33;NA;NA;"10,4";49;NA;NA;NA
"2021-03-14";8;2021;3;14;3;11;NA;NA;NA;"11,4";53;NA;NA;NA
"2021-03-15";8;2021;3;15;3;12;NA;NA;NA;"12,1";47;NA;NA;NA
"2021-03-16";8;2021;3;16;3;13;60;NA;NA;"12,2";48;NA;NA;NA
"2021-03-17";8;2021;3;17;3;9;57;NA;NA;"12,9";45;NA;NA;NA
"2021-03-18";8;2021;3;18;3;10;61;NA;NA;"9,1";43;NA;NA;NA
"2021-03-19";8;2021;3;19;3;7;61;NA;NA;"7,7";55;NA;NA;NA
"2021-03-20";8;2021;3;20;3;5;72;NA;NA;"7,3";40;NA;NA;NA
"2021-03-21";8;2021;3;21;4;9;65;NA;NA;"8,7";41;NA;NA;NA
"2021-03-22";8;2021;3;22;4;20;39;NA;NA;"10,6";44;NA;NA;NA
"2021-03-23";8;2021;3;23;4;19;38;NA;NA;"12,6";40;NA;NA;NA
"2021-03-24";8;2021;3;24;4;24;52;NA;NA;"14,4";35;NA;NA;NA
"2021-03-25";8;2021;3;25;4;28;41;NA;NA;"14,4";43;NA;NA;NA
"2021-03-26";8;2021;3;26;4;38;47;NA;NA;"13,9";48;NA;NA;NA
"2021-03-27";8;2021;3;27;4;27;60;NA;NA;"12,9";55;NA;NA;NA
"2021-03-28";8;2021;3;28;3;26;71;NA;NA;"14,6";52;NA;NA;NA
"2021-03-29";8;2021;3;29;4;26;70;NA;NA;"16";39;NA;NA;NA
"2021-03-30";8;2021;3;30;4;29;65;NA;NA;"16,3";38;NA;NA;NA
"2021-03-31";8;2021;3;31;4;28;65;NA;NA;"17";33;NA;NA;NA
"2021-04-01";8;2021;4;1;3;30;74;NA;NA;"17,4";36;NA;NA;NA
"2021-04-02";8;2021;4;2;3;16;51;NA;NA;"13,7";79;NA;NA;NA
"2021-04-03";8;2021;4;3;3;19;42;NA;NA;"14,1";71;NA;NA;NA
"2021-04-04";8;2021;4;4;3;19;70;NA;NA;"14,5";44;NA;NA;NA
"2021-04-05";8;2021;4;5;3;18;64;NA;NA;"15,8";43;NA;NA;NA
"2021-04-06";8;2021;4;6;4;16;52;NA;NA;"16,8";37;NA;NA;NA
"2021-04-07";8;2021;4;7;3;14;67;NA;NA;"13";41;NA;NA;NA
"2021-04-08";8;2021;4;8;3;17;56;NA;NA;"13";65;NA;NA;NA
"2021-04-09";8;2021;4;9;3;17;47;NA;NA;"11";75;NA;NA;NA
"2021-04-10";8;2021;4;10;3;21;55;NA;NA;"13,1";72;NA;NA;NA
"2021-04-11";8;2021;4;11;3;10;49;NA;NA;"12,2";83;NA;NA;NA
"2021-04-12";8;2021;4;12;3;9;63;NA;NA;"10,3";52;NA;NA;NA
"2021-04-13";8;2021;4;13;4;15;43;NA;NA;"12,2";57;NA;NA;NA
"2021-04-14";8;2021;4;14;4;19;53;NA;NA;"15";66;NA;NA;NA
"2021-04-15";8;2021;4;15;3;17;59;NA;NA;"13,4";66;NA;NA;NA
"2021-04-16";8;2021;4;16;4;15;66;NA;NA;"12,6";54;NA;NA;NA
"2021-04-17";8;2021;4;17;3;13;83;NA;NA;"10,2";39;NA;NA;NA
"2021-04-18";8;2021;4;18;3;12;83;NA;NA;"11,7";43;NA;NA;NA
"2021-04-19";8;2021;4;19;3;16;50;NA;NA;"14,6";47;NA;NA;NA
"2021-04-20";8;2021;4;20;3;20;45;NA;NA;"14,9";61;NA;NA;NA
"2021-04-21";8;2021;4;21;3;14;59;NA;NA;"14";63;NA;NA;NA
"2021-04-22";8;2021;4;22;3;NA;49;NA;NA;"12,8";79;NA;NA;NA
"2021-04-23";8;2021;4;23;3;10;63;NA;NA;"13,8";69;NA;NA;NA
"2021-04-24";8;2021;4;24;3;13;73;NA;NA;"13";70;NA;NA;NA
"2021-04-25";8;2021;4;25;3;10;55;NA;NA;"11,2";87;NA;NA;NA
"2021-04-26";8;2021;4;26;3;21;40;NA;NA;"14,4";77;NA;NA;NA
"2021-04-27";8;2021;4;27;3;NA;38;NA;NA;"13,8";80;NA;NA;NA
"2021-04-28";8;2021;4;28;3;NA;40;NA;NA;"14,1";77;NA;NA;NA
"2021-04-29";8;2021;4;29;3;14;59;NA;NA;"13,8";70;NA;NA;NA
"2021-04-30";8;2021;4;30;3;15;57;NA;NA;"12,4";61;NA;NA;NA
"2021-05-01";8;2021;5;1;3;11;63;NA;NA;"12,5";57;NA;NA;NA
"2021-05-02";8;2021;5;2;3;8;80;NA;NA;"13,4";52;NA;NA;NA
"2021-05-03";8;2021;5;3;3;15;74;NA;NA;"13,7";61;NA;NA;NA
"2021-05-04";8;2021;5;4;4;16;64;NA;NA;"16";58;NA;NA;NA
"2021-05-05";8;2021;5;5;4;NA;60;NA;NA;"19";42;NA;NA;NA
"2021-05-06";8;2021;5;6;4;20;48;NA;NA;"20,3";44;NA;NA;NA
"2021-05-07";8;2021;5;7;4;20;46;NA;NA;"21,3";42;NA;NA;NA
"2021-05-08";8;2021;5;8;4;22;55;NA;NA;"21,6";43;NA;NA;NA
"2021-05-09";8;2021;5;9;4;21;59;NA;NA;"16,1";63;NA;NA;NA
"2021-05-10";8;2021;5;10;4;8;51;NA;NA;"12,2";64;NA;NA;NA
"2021-05-11";8;2021;5;11;4;7;59;NA;NA;"12,5";52;NA;NA;NA
"2021-05-12";8;2021;5;12;4;10;56;NA;NA;"14,7";56;NA;NA;NA
"2021-05-13";8;2021;5;13;4;14;49;NA;NA;"15,2";54;NA;NA;NA
"2021-05-14";8;2021;5;14;4;13;59;NA;NA;"17,3";46;NA;NA;NA
"2021-05-15";8;2021;5;15;4;NA;39;NA;NA;"19,6";54;NA;NA;NA
"2021-05-16";8;2021;5;16;4;NA;22;NA;NA;"20,9";58;NA;NA;NA
"2021-05-17";8;2021;5;17;4;12;61;NA;NA;"19,9";42;NA;NA;NA
"2021-05-18";8;2021;5;18;4;16;43;NA;NA;"21";41;NA;NA;NA
"2021-05-19";8;2021;5;19;4;10;64;NA;NA;"19,6";41;NA;NA;NA
"2021-05-20";8;2021;5;20;4;NA;62;NA;NA;"21";40;NA;NA;NA
"2021-05-21";8;2021;5;21;4;NA;38;NA;NA;"22,7";42;NA;NA;NA
"2021-05-22";8;2021;5;22;4;9;69;NA;NA;"18";37;NA;NA;NA
"2021-05-23";8;2021;5;23;4;9;62;NA;NA;"14,8";52;NA;NA;NA
"2021-05-24";8;2021;5;24;4;10;51;NA;NA;"16,6";51;NA;NA;NA
"2021-05-25";8;2021;5;25;4;15;67;NA;NA;"19,3";46;NA;NA;NA
"2021-05-26";8;2021;5;26;4;21;64;NA;NA;"20,8";53;NA;NA;NA
"2021-05-27";8;2021;5;27;4;21;57;NA;NA;"21,8";49;NA;NA;NA
"2021-05-28";8;2021;5;28;4;18;59;NA;NA;"21,6";57;NA;NA;NA
"2021-05-29";8;2021;5;29;4;15;64;NA;NA;"24";47;NA;NA;NA
"2021-05-30";8;2021;5;30;4;18;71;NA;NA;"25,1";45;NA;NA;NA
"2021-05-31";8;2021;5;31;4;23;59;NA;NA;"24,4";48;NA;NA;NA
"2021-06-01";8;2021;6;1;4;24;52;NA;NA;"20,3";66;NA;NA;NA
"2021-06-02";8;2021;6;2;4;21;65;NA;NA;"20,4";55;NA;NA;NA
"2021-06-03";8;2021;6;3;4;22;72;NA;NA;"23,2";49;NA;NA;NA
"2021-06-04";8;2021;6;4;4;17;58;NA;NA;"23,3";41;NA;NA;NA
"2021-06-05";8;2021;6;5;4;20;50;NA;NA;"18,2";73;NA;NA;NA
"2021-06-06";8;2021;6;6;4;17;55;NA;NA;"20,7";66;NA;NA;NA
"2021-06-07";8;2021;6;7;5;16;60;NA;NA;"24,8";42;NA;NA;NA
"2021-06-08";8;2021;6;8;5;20;61;NA;NA;"26,8";34;NA;NA;NA
"2021-06-09";8;2021;6;9;5;17;68;NA;NA;"27,7";28;NA;NA;NA
"2021-06-10";8;2021;6;10;5;NA;77;NA;NA;"27,8";35;NA;NA;NA
"2021-06-11";8;2021;6;11;5;25;72;NA;NA;"25,9";44;NA;NA;NA
"2021-06-12";8;2021;6;12;5;16;82;NA;NA;"24,2";48;NA;NA;NA
"2021-06-13";8;2021;6;13;5;15;86;NA;NA;"26";39;NA;NA;NA
"2021-06-14";8;2021;6;14;5;22;83;NA;NA;"27,6";36;NA;NA;NA
"2021-06-15";8;2021;6;15;5;29;70;NA;NA;"27,2";37;NA;NA;NA
"2021-06-16";8;2021;6;16;5;29;69;NA;NA;"25,3";48;NA;NA;NA
"2021-06-17";8;2021;6;17;5;19;46;NA;NA;"18,3";78;NA;NA;NA
"2021-06-18";8;2021;6;18;4;17;50;NA;NA;"19,9";67;NA;NA;NA
"2021-06-19";8;2021;6;19;4;6;66;NA;NA;"19,8";54;NA;NA;NA
"2021-06-20";8;2021;6;20;4;9;58;NA;NA;"17,5";66;NA;NA;NA
"2021-06-21";8;2021;6;21;4;11;50;NA;NA;"17,9";60;NA;NA;NA
"2021-06-22";8;2021;6;22;5;12;40;NA;NA;"18,1";59;NA;NA;NA
"2021-06-23";8;2021;6;23;4;9;61;NA;NA;"19,3";53;NA;NA;NA
"2021-06-24";8;2021;6;24;5;12;75;NA;NA;"21,3";45;NA;NA;NA
"2021-06-25";8;2021;6;25;5;17;71;NA;NA;"25";41;NA;NA;NA
"2021-06-26";8;2021;6;26;5;22;71;NA;NA;"26,5";39;NA;NA;NA
"2021-06-27";8;2021;6;27;5;14;75;NA;NA;"24,5";32;NA;NA;NA
"2021-06-28";8;2021;6;28;5;9;67;NA;NA;"22,2";34;NA;NA;NA
"2021-06-29";8;2021;6;29;5;12;76;NA;NA;"23,7";36;NA;NA;NA
"2021-06-30";8;2021;6;30;5;17;68;NA;NA;"25,8";35;NA;NA;NA
"2021-07-01";8;2021;7;1;6;21;62;NA;NA;"26,9";30;NA;NA;NA
"2021-07-02";8;2021;7;2;6;20;57;NA;NA;"27,5";25;NA;NA;NA
"2021-07-03";8;2021;7;3;5;14;52;NA;NA;"26,8";35;NA;NA;NA
"2021-07-04";8;2021;7;4;5;13;65;NA;NA;"26,4";39;NA;NA;NA
"2021-07-05";8;2021;7;5;5;12;53;NA;NA;"27,2";41;NA;NA;NA
"2021-07-06";8;2021;7;6;4;14;31;NA;NA;"20,6";59;NA;NA;NA
"2021-07-07";8;2021;7;7;5;12;54;NA;NA;"20,8";46;NA;NA;NA
"2021-07-08";8;2021;7;8;5;9;61;NA;NA;"22,5";39;NA;NA;NA
"2021-07-09";8;2021;7;9;5;20;66;NA;NA;"26,3";38;NA;NA;NA
"2021-07-10";8;2021;7;10;5;24;72;NA;NA;"29,4";35;NA;NA;NA
"2021-07-11";8;2021;7;11;6;59;83;NA;NA;"31,4";26;NA;NA;NA
"2021-07-12";8;2021;7;12;5;18;64;NA;NA;"24,5";33;NA;NA;NA
"2021-07-13";8;2021;7;13;5;12;65;NA;NA;"21,5";36;NA;NA;NA
"2021-07-14";8;2021;7;14;5;14;63;NA;NA;"22,4";38;NA;NA;NA
"2021-07-15";8;2021;7;15;5;16;77;NA;NA;"24,5";37;NA;NA;NA
"2021-07-16";8;2021;7;16;6;23;80;NA;NA;"28,3";33;NA;NA;NA
"2021-07-17";8;2021;7;17;7;19;95;NA;NA;"30,7";25;NA;NA;NA
"2021-07-18";8;2021;7;18;7;15;104;NA;NA;"30,5";26;NA;NA;NA
"2021-07-19";8;2021;7;19;6;16;91;NA;NA;"29,3";30;NA;NA;NA
"2021-07-20";8;2021;7;20;6;27;78;NA;NA;"29,9";26;NA;NA;NA
"2021-07-21";8;2021;7;21;6;32;87;NA;NA;"30,2";28;NA;NA;NA
"2021-07-22";8;2021;7;22;NA;33;81;NA;NA;"30,8";27;NA;NA;NA
"2021-07-23";8;2021;7;23;7;32;62;NA;NA;"28,2";26;NA;NA;NA
"2021-07-24";8;2021;7;24;6;14;82;NA;NA;"26";30;NA;NA;NA
"2021-07-25";8;2021;7;25;6;11;82;NA;NA;"25,4";32;NA;NA;NA
"2021-07-26";8;2021;7;26;5;15;72;NA;NA;"23,6";54;NA;NA;NA
"2021-07-27";8;2021;7;27;6;24;71;NA;NA;"27,1";44;NA;NA;NA
"2021-07-28";8;2021;7;28;7;16;70;NA;NA;"28,9";34;NA;NA;NA
"2021-07-29";8;2021;7;29;7;33;69;NA;NA;"29,4";41;NA;NA;NA
"2021-07-30";8;2021;7;30;6;15;81;NA;NA;"28,6";32;NA;NA;NA
"2021-07-31";8;2021;7;31;5;11;65;NA;NA;"23,5";42;NA;NA;NA
"2021-08-01";8;2021;8;1;6;9;66;NA;NA;"21,1";46;NA;NA;NA
"2021-08-02";8;2021;8;2;6;13;78;NA;NA;"23,8";36;NA;NA;NA
"2021-08-03";8;2021;8;3;6;19;65;NA;NA;"25,8";42;NA;NA;NA
"2021-08-04";8;2021;8;4;6;14;70;NA;NA;"26,9";36;NA;NA;NA
"2021-08-05";8;2021;8;5;7;15;61;NA;NA;"28,1";31;NA;NA;NA
"2021-08-06";8;2021;8;6;6;15;62;NA;NA;"27,4";30;NA;NA;NA
"2021-08-07";8;2021;8;7;6;11;76;NA;NA;"24,9";32;NA;NA;NA
"2021-08-08";8;2021;8;8;6;13;72;NA;NA;"24,5";32;NA;NA;NA
"2021-08-09";8;2021;8;9;6;31;55;NA;NA;"27,4";50;NA;NA;NA
"2021-08-10";8;2021;8;10;7;48;63;NA;NA;"29,3";46;NA;NA;NA
"2021-08-11";8;2021;8;11;8;68;54;NA;NA;"31,3";36;NA;NA;NA
"2021-08-12";8;2021;8;12;NA;35;73;NA;NA;"31,1";32;NA;NA;NA
"2021-08-13";8;2021;8;13;NA;NA;69;NA;NA;"32,2";24;NA;NA;NA
"2021-08-14";8;2021;8;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-15";8;2021;8;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-16";8;2021;8;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-08-17";8;2021;8;17;NA;NA;NA;NA;NA;"25,7";31;NA;NA;NA
"2021-08-18";8;2021;8;18;13;23;78;NA;NA;"27";34;NA;NA;NA
"2021-08-19";8;2021;8;19;15;24;77;NA;NA;"27,7";NA;NA;NA;NA
"2021-08-20";8;2021;8;20;12;23;71;NA;NA;"27,8";NA;NA;NA;NA
